deviceDeploymentID,deviceID,deviceType,deviceDescription,deviceExtra,pollutant,units,dataIngestSource,dataIngestURL,dataIngestUnitID,dataIngestExtra,dataIngestDescription,locationID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,fullAQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address,airnow_countryFIPS,airnow_stateAbbreviation,deploymentType,airnow_FIPSMSACode,airnow_countryCode,airnow_stateCode,airnow_timezone,airnow_houseNumber,airnow_street,airnow_city,airnow_zip
393c58056b92d29e_840530770005,840530770005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,393c58056b92d29e,Sunnyside-S 16th,-119.9981,46.32033,218.1,US,WA,Yakima,America/Los_Angeles,,South 16th Street,Sunnyside,98944,530770005,840530770005,530770005,PM2.5,Permanent,0005,Active,WA1,Washington Department of Ecology,R10,-8,,,53,077,,"Harrison Middle School, South 16th Street, Sunnyside, WA 98944, United States of America",,,Permanent,,,,,,,,
3a24b6d11f7aaefe_840320030299,840320030299,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3a24b6d11f7aaefe,Liberty High School,-115.14885,35.987908,710.64,US,NV,Clark,America/Los_Angeles,,Siddall Avenue,,89183,320030299,840320030299,320030299,PM2.5,Permanent,0299,Active,NV1,Clark County Department of Environment and Sustainability,R9,-8,29820," Las Vegas-Paradise, NV ",32,003,,"Liberty High School, Siddall Avenue, Henderson, NV 89183, United States of America",,,Permanent,,,,,,,,
3a6e4bfba354126c_840260650018,840260650018,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3a6e4bfba354126c,LANSING,-84.562867,42.76138,256.68,US,MI,Ingham,America/Detroit,753,Filley Street,,48906,260650018,840260650018,260650018,PM2.5,Permanent,0018,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,-5,29620," Lansing-East Lansing, MI ",26,065,,"753 Filley Street, Lansing, MI 48906, United States of America",,,Permanent,,,,,,,,
3a7250dff92c24db_124000100121,124000100121,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3a7250dff92c24db,Second Narrows,-123.02,49.3,6.07,CA,BC,,America/Vancouver,,Riverside Drive,,V7H 0A4,124000100121,124000100121,124000100121,PM2.5,Permanent,0121,Active,BC2,Metro Vancouver,CA,-8,,,,,,"Riverside Drive, District of North Vancouver, BC V7H 0A4, Canada",,,Permanent,,,,,,,,
3a9a6f07b289bf17_840180390008,840180390008,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3a9a6f07b289bf17,Elkhart-Prairie St.,-85.96833,41.656944,233,US,IN,Elkhart,America/Indiana/Indianapolis,,Desmond Avenue,,46517,180390008,840180390008,180390008,PM2.5,Permanent,0008,Active,IN4,Indiana Dept. of Environmental Management,R5,-5,21140," Elkhart-Goshen, IN ",18,039,,"Desmond Avenue, Elkhart, IN 46517, United States of America",,,Permanent,,,,,,,,
3a9e075b3dea56c5_124000050308,124000050308,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3a9e075b3dea56c5,Québec - Vieux-Limoilou,-71.2208,46.8214,6.1,CA,QC,,America/Toronto,600,Rue des Sables,,G1J 2Y1,000050308,124000050308,000050308,PM2.5,Permanent,0308,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"600 Rue des Sables, Quebec, QC G1J 2Y1, Canada",,,Permanent,,,,,,,,
3b44df736517ce66_840511611004,840511611004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3b44df736517ce66,EAST VINTON ELEMENTARY SCHOOL,-79.88452,37.28342,340.68,US,VA,Roanoke,America/New_York,847,Ruddell Road,Vinton,24179,511611004,840511611004,511611004,PM2.5,Permanent,1004,Active,VA1,Virginia Dept. of Environmental Quality,R3,-5,40220," Roanoke, VA ",51,161,,"847 Ruddell Road, Vinton, VA 24179, United States of America",,,Permanent,,,,,,,,
3b552e50b9267b5a_840060271003,840060271003,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3b552e50b9267b5a,Keeler,-117.871,36.4878,1103.82,US,CA,Inyo,America/Los_Angeles,593,Old State Highway,,93530,060271003,840060271003,060271003,PM2.5,Permanent,1003,Active,GBU,Great Basin Unified Air Pollution Control District,R9,-8,13860," Bishop, CA ",06,027,,"593 Old State Highway, Keeler, Inyo County, CA 93530, United States of America",,,Permanent,,,,,,,,
3b76d6e504f89c5a_840320030540,840320030540,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3b76d6e504f89c5a,Jerome Mack,-115.078742,36.141875,538.3,US,NV,Clark,America/Los_Angeles,,Flamingo Arroyo Trail,,89104-5202,320030540,840320030540,320030540,PM2.5,Permanent,0540,Active,NV1,Clark County Department of Environment and Sustainability,R9,-8,29820," Las Vegas-Paradise, NV ",32,003,,"Jerome D Mack Middle School, Flamingo Arroyo Trail, Clark County, NV 89104-5202, United States of America",,,Permanent,,,,,,,,
3bbe9a9becb9ae96_840530470016,840530470016,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3bbe9a9becb9ae96,Twisp-Ewell St,-120.105116,48.354124,473.18,US,WA,Okanogan,America/Los_Angeles,,Riverside Avenue,,,840530470016,840530470016,840530470016,PM2.5,Permanent,0016,Active,WA1,Washington Department of Ecology,R10,-8,,,53,047,,"Riverside Avenue, Twisp, Okanogan County, WA, United States of America",,,Permanent,,,,,,,,
3bfe7da06af22343_840201950001,840201950001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3bfe7da06af22343,Cedar Bluff,-99.7636,38.7703,670.77,US,KS,Trego,America/Chicago,,unnamed road,,,201950001,840201950001,201950001,PM2.5,Permanent,0001,Active,KS1,Kansas Dept. of Health and Environment,R7,-6,,,20,195,,"unnamed road, Trego County, KS, United States of America",,,Permanent,,,,,,,,
3c0453f0b7a9447c_840400430860,840400430860,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3c0453f0b7a9447c,Seiling,-98.9353,36.1589,532.95,US,OK,Dewey,America/Chicago,,County Road,,73663,400430860,840400430860,400430860,PM2.5,Permanent,0860,Active,OK1,Oklahoma Department of Environmental Quality,R6,-6,,,40,043,,"County Road, Seiling, Dewey County, OK 73663, United States of America",,,Permanent,,,,,,,,
3c151d8ade26c9d5_124000102701,124000102701,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3c151d8ade26c9d5,Williams Lake Columneetza School,-122.150391,52.14428,660.3,CA,BC,,America/Vancouver,,Moon Avenue,,V2G 2J8,000102701,124000102701,000102701,PM2.5,Permanent,2701,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,00,010,,"Lake City Secondary - Columneetza Campus, Moon Avenue, Williams Lake, BC V2G 2J8, Canada",,,Permanent,,,,,,,,
3c582fb2f7670c12_840340292002,840340292002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3c582fb2f7670c12,Toms River,-74.170447,39.994908,8.8,US,NJ,Ocean,America/New_York,,Beatrice Avenue,,08753,840340292002,840340292002,840340292002,PM2.5,Permanent,2002,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,-5,35620," New York-Northern New Jersey-Long Island, NY-NJ-PA ",34,029,,"Hooper Avenue Elementary School, Beatrice Avenue, Toms River, NJ 08753, United States of America",,,Permanent,,,,,,,,
3cb5bf608ab50347_840370350004,840370350004,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3cb5bf608ab50347,HICKORY,-81.365556,35.728889,640.2,US,NC,Catawba,America/New_York,100,15th Street Southwest,,28602,370350004,840370350004,370350004,PM2.5,Permanent,0004,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,-5,25860," Hickory-Lenoir-Morganton, NC ",37,035,,"100 15th Street Southwest, Hickory, NC 28602, United States of America",,,Permanent,,,,,,,,
3cf38c450135e594_840061050002,840061050002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3cf38c450135e594,Weaverville,-122.941109,40.734722,600.2,US,CA,Trinity,America/Los_Angeles,,Garden Gulch Street,Weaverville,,061050002,840061050002,061050002,PM2.5,Permanent,0002,Active,NCA,North Coast Unified Air Quality Management District,R9,-8,,,06,105,,"Trinity County Law Library, Garden Gulch Street, Weaverville, CA, United States of America",,,Permanent,,,,,,,,
3d7aef8f81ec3ad1_840410470023,840410470023,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3d7aef8f81ec3ad1,Woodburn Chemeketa Community College,-122.854708,45.143141,56,US,OR,Marion,America/Los_Angeles,,Grant Street,Woodburn,97071,840410470023,840410470023,840410470023,PM2.5,Permanent,0023,Active,OR1,Oregon Dept. of Environmental Quality,,,,,,,,"Chemeketa Woodburn, Grant Street, Woodburn, OR 97071, United States of America",,,Permanent,,,,,,,,
3d8de1d29593d919_840121056006,840121056006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3d8de1d29593d919,Fl. Baptist Children's Home,-81.9719,28.0294,51.81,US,FL,Polk,America/New_York,,Sikes Boulevard,,33802,121056006,840121056006,121056006,PM2.5,Permanent,6006,Active,FL1,Florida Dept. of Environmental Protection,R4,-5,29460," Lakeland, FL ",12,105,,"Sikes Boulevard, Lakeland, FL 33802, United States of America",,,Permanent,,,,,,,,
3db7baf030d41755_840180970078,840180970078,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3db7baf030d41755,Indpls-Washington Park,-86.1147,39.8108,230.43,US,IN,Marion,America/Indiana/Indianapolis,3001,East 30th Street,,46218,180970078,840180970078,180970078,PM2.5,Permanent,0078,Active,IN4,Indiana Dept. of Environmental Management,R5,-5,26900," Indianapolis, IN ",18,097,,"Society of St Vincent de Paul, 3001 East 30th Street, Indianapolis, IN 46218, United States of America",,,Permanent,,,,,,,,
3e16c4d18f0ccb6e_840060833001,840060833001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e16c4d18f0ccb6e,Santa Ynez,-120.07506,34.605819,204.7,US,CA,Santa Barbara,America/Los_Angeles,,Airport Road,,93460,060833001,840060833001,060833001,PM2.5,Permanent,3001,Active,CA9,Santa Barbara County Air Pollution Control District,R9,-8,42060," Santa Barbara-Santa Maria, CA ",06,083,,"Santa Ynez Airport, Airport Road, Santa Ynez, Santa Barbara County, CA 93460, United States of America",,,Permanent,,,,,,,,
3e1a12ddbe5a8bcd_840271453052,840271453052,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e1a12ddbe5a8bcd,St. Cloud,-94.1333,45.55,312.58,US,MN,Stearns,America/Chicago,1321,University Drive Southeast,,56304,271453052,840271453052,271453052,PM2.5,Permanent,3052,Active,MN1,Minnesota Pollution Control Agency,R5,-6,33460," Minneapolis-St. Paul-Bloomington, MN-WI ",27,145,,"Talahi Community School, 1321 University Drive Southeast, St. Cloud, MN 56304, United States of America",,,Permanent,,,,,,,,
3e1a13252341cc74_124000053701,124000053701,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e1a13252341cc74,Saint-Hilaire-de-Dorset,-70.8597,45.8156,514.2,CA,QC,,America/Toronto,,Rue Principale,,,000053701,124000053701,000053701,PM2.5,Permanent,3701,Active,QC1,Canada-Quebec1,CA,-5,,,00,005,,"Rue Principale, Saint-Hilaire-de-Dorset, QC, Canada",,,Permanent,,,,,,,,
3e4a1a0b578ad9ee_840150012023,840150012023,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e4a1a0b578ad9ee,Mountain View,-155.102036,19.555445,423.4,US,HI,Hawaii,Pacific/Honolulu,,Volcano Road,,96771,150012023,840150012023,150012023,PM2.5,Permanent,2023,Active,HI1,Hawaii State Dept. of Health,R9,-10,,,15,001,,"Mountain View Elementary, Volcano Road, Mountain View CDP, HI 96771, United States of America",,,Permanent,,,,,,,,
3e5ef03d4d86b3ce_124000060204,124000060204,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e5ef03d4d86b3ce,Windsor Downtown,-83.0433,42.3144,0,CA,ON,,America/Toronto,,Bruce Avenue,,N9A 5P8,000060204,124000060204,000060204,PM2.5,Permanent,0204,Active,ON1,Ontario Ministry of the Environment,CA,-5,,,00,006,,"Bruce Avenue, Windsor, ON N9A 5P8, Canada",,,Permanent,,,,,,,,
3e7e1e0bb4c7b88c_840360010005,840360010005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3e7e1e0bb4c7b88c,Albany,-73.7547,42.6425,6.92,US,NY,Albany,America/New_York,260,South Pearl Street,,12202,360010005,840360010005,360010005,PM2.5,Permanent,0005,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,10580," Albany-Schenectady-Troy, NY ",36,001,,"260 South Pearl Street, City of Albany, NY 12202, United States of America",,,Permanent,,,,,,,,
3f17a85a8e1653c0_840MMCA82001,840MMCA82001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3f17a85a8e1653c0,MMCA81023,-123.394489,41.79004,397.98,US,CA,,America/Los_Angeles,,unnamed road,,,840MMCA82001,840MMCA82001,840MMCA82001,PM2.5,Temporary,1023,Active,CA8,California Air Resources Board,R9,-8,,,,,,"unnamed road, Happy Camp, Siskiyou County, CA, United States of America",,,Temporary,,,,,,,,
3f1e6dd0ed3ca0b1_840530710005,840530710005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3f1e6dd0ed3ca0b1,Walla Walla-12th St,-118.3514,46.0588,266.9,US,WA,Walla Walla,America/Los_Angeles,,West Birch Street,,99362-5024,530710005,840530710005,530710005,PM2.5,Permanent,0005,Active,WA1,Washington Department of Ecology,R10,-8,47460," Walla Walla, WA ",53,071,,"Walla Walla Fire District Station 1, West Birch Street, Walla Walla, WA 99362-5024, United States of America",,,Permanent,,,,,,,,
3f625185eaa88e44_124CC0050126,124CC0050126,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3f625185eaa88e44,Sainte-Anne-de-Bellevue,-73.928944,45.426509,0,CA,QC,,America/Toronto,,Chemin Sainte-Marie,Sainte-Anne-de-Bellevue,H9X 3Y7,CC0050126,124CC0050126,CC0050126,PM2.5,Permanent,0126,Active,QC2,Canada-Quebec2,CA,-5,,,,,,"Chemin Sainte-Marie, Sainte-Anne-de-Bellevue, QC H9X 3Y7, Canada",,,Permanent,,,,,,,,
3fb962d10658899c_840325100020,840325100020,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3fb962d10658899c,CC_Armory,-119.766409,39.144804,1428.9,US,NV,Carson City,America/Los_Angeles,2464,Lewis Drive,,89701,325100020,840325100020,325100020,PM2.5,Permanent,0020,Active,NV3,Nevada Division of Environmental Protection,R9,-8,,,32,510,,"2464 Lewis Drive, Carson City, NV 89701, United States of America",,,Permanent,,,,,,,,
3fcbd0e1686e25df_840261630099,840261630099,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,3fcbd0e1686e25df,TRINITY,-83.129431,42.295824,178.18,US,MI,Wayne,America/Detroit,9210,West Fort Street,,48209,261630099,840261630099,261630099,PM2.5,Permanent,0099,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,-5,19820," Detroit-Warren-Livonia, MI ",26,163,,"Woodmere Party Store, 9210 West Fort Street, Delray Junction, Detroit, MI 48209, United States of America",,,Permanent,,,,,,,,
40362df968e655aa_840420030064,840420030064,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,40362df968e655aa,Liberty (SAHS),-79.868301,40.323898,335.5,US,PA,Allegheny,America/New_York,,South Allegheny Drive,,15133,420030064,840420030064,420030064,PM2.5,Permanent,0064,Active,PA3,Allegheny County,R3,-5,38300," Pittsburgh, PA ",42,003,,"South Allegheny High School Auditorium, South Allegheny Drive, Liberty, Allegheny County, PA 15133, United States of America",,,Permanent,,,,,,,,
404627446b6ecbdd_840250092006,840250092006,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,404627446b6ecbdd,LYNN,-70.971901,42.474701,54.98,US,MA,Essex,America/New_York,35,Sunnyside Road,,01905,250092006,840250092006,250092006,PM2.5,Permanent,2006,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,-5,14460," Boston-Cambridge-Quincy, MA-NH ",25,009,,"35 Sunnyside Road, Lynn, MA 01905, United States of America",,,Permanent,,,,,,,,
4096a1c718ed9d0e_840482011034,840482011034,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,4096a1c718ed9d0e,Houston East C1,-95.2206,29.7681,6.1,US,TX,Harris,America/Chicago,1262,Mae Drive,,77015,482011034,840482011034,482011034,PM2.5,Permanent,1034,Active,TX1,Texas Commission on Environmental Quality,R6,-6,26420," Houston-Sugar Land-Baytown, TX ",48,201,,"Harris Elementary School, 1262 Mae Drive, Houston, TX 77015, United States of America",,,Permanent,,,,,,,,
40ffdacb421a5ee6_840530470010,840530470010,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,40ffdacb421a5ee6,Winthrop-Chewuch Rd,-120.1906,48.4772,536.2,US,WA,Okanogan,America/Los_Angeles,,Highway 20,,98862,530470010,840530470010,530470010,PM2.5,Permanent,0010,Active,WA1,Washington Department of Ecology,R10,-8,,,53,047,,"Winthrop Library, Highway 20, Winthrop, Okanogan County, WA 98862, United States of America",,,Permanent,,,,,,,,
41191a92deaf0996_840021700008,840021700008,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,41191a92deaf0996,Butte (Harrison Court),-149.031655,61.534163,29.9,US,AK,Matanuska-Susitna,America/Anchorage,4315,J West Court,,99645,021700008,840021700008,021700008,PM2.5,Permanent,0008,Active,AK1,State of Alaska DEC,R10,-9,,,02,170,,"4315 J West Court, Matanuska-Susitna, AK 99645, United States of America",,,Permanent,,,,,,,,
41848522ddaf15d5_840490494001,840490494001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,41848522ddaf15d5,Lindon,-111.7136,40.3414,1342.6,US,UT,Utah,America/Denver,,North Main Street,,84042-1526,490494001,840490494001,490494001,PM2.5,Permanent,4001,Active,UT1,Utah Department of Environmental Quality,R8,-7,39340," Provo-Orem, UT ",49,049,,"North Main Street, Lindon, Utah County, UT 84042-1526, United States of America",,,Permanent,,,,,,,,
41e74a2428a82df1_840160490002,840160490002,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,41e74a2428a82df1,Grangeville,-116.115196,45.931301,1022.16,US,ID,Idaho,America/Los_Angeles,299,East North 7th Street,,83530,160490002,840160490002,160490002,PM2.5,Permanent,0002,Active,ID1,Idaho Department of Environmental Quality,R10,-8,,,16,049,,"299 East North 7th Street, Grangeville, Idaho County, ID 83530, United States of America",,,Permanent,,,,,,,,
41f1aaf995e77b10_840060010007,840060010007,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,41f1aaf995e77b10,Livermore - Rincon,-121.784217,37.687526,137.3,US,CA,Alameda,America/Los_Angeles,777,Rincon Avenue,Livermore,94551,060010007,840060010007,060010007,PM2.5,Permanent,0007,Active,CA2,San Francisco Bay Area AQMD,R9,-8,41860," San Francisco-Oakland-Fremont, CA ",06,001,,"Ben's Burgers, 777 Rincon Avenue, Livermore, CA 94551, United States of America",,,Permanent,,,,,,,,
41f4094e93f7e071_840060510005,840060510005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,41f4094e93f7e071,Lee Vining,-119.120278,37.962069,2055.35,US,CA,Mono,America/Los_Angeles,,Mattly Avenue,,93541,060510005,840060510005,060510005,PM2.5,Permanent,0005,Active,GBU,Great Basin Unified Air Pollution Control District,R9,-8,,,06,051,,"Lee Vining Community Center, Mattly Avenue, Lee Vining, Mono County, CA 93541, United States of America",,,Permanent,,,,,,,,
427bd059a3af7f0a_840360290005,840360290005,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,427bd059a3af7f0a,Buffalo,-78.8094,42.8781,186.15,US,NY,Erie,America/New_York,175,Dingens Street,,14206,360290005,840360290005,360290005,PM2.5,Permanent,0005,Active,NY1,New York Dept. of Environmental Conservation,R2,-5,15380," Buffalo-Niagara Falls, NY ",36,029,,"175 Dingens Street, Buffalo, NY 14206, United States of America",,,Permanent,,,,,,,,
42bb6e5be25551e3_124000103502,124000103502,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,42bb6e5be25551e3,Castlegar Zinio Park,-117.661527,49.317698,0,CA,BC,,America/Vancouver,,9th Avenue,,V1N 1H4,000103502,124000103502,000103502,PM2.5,Permanent,3502,Active,BC1,British Columbia Ministry of Environment,CA,-8,,,00,010,,"9th Avenue, Castlegar, BC V1N 1H4, Canada",,,Permanent,,,,,,,,
4325d6c9c1e98683_124000100111,124000100111,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,4325d6c9c1e98683,Rocky Point Park,-122.84917,49.28083,4.9,CA,BC,,America/Vancouver,,Rocky Point Pier,,V3H 1X3,000100111,124000100111,000100111,PM2.5,Permanent,0111,Active,BC2,Metro Vancouver,CA,-8,,,00,010,,"Rocky Point Pier, Port Moody, BC V3H 1X3, Canada",,,Permanent,,,,,,,,
438b6b82bed06592_840261130001,840261130001,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,438b6b82bed06592,HOUGHTON LAKE,-84.891899,44.3106,346.42,US,MI,Missaukee,America/Detroit,,South Jeffs Road,,49667,261130001,840261130001,261130001,PM2.5,Permanent,0001,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,-5,15620," Cadillac, MI ",26,113,,"South Jeffs Road, Butterfield Township, MI 49667, United States of America",,,Permanent,,,,,,,,
43af701e6db23b83_840530330069,840530330069,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,43af701e6db23b83,Tukwila_Allentown,-122.278385,47.498535,5.08,US,WA,King,America/Los_Angeles,11670,44th Avenue South,Tukwila,98178,840530330069,840530330069,840530330069,PM2.5,Permanent,0069,Active,WA1,Washington Department of Ecology,R10,-8,42660," Seattle-Tacoma-Bellevue, WA ",53,033,,"11670 44th Avenue South, Allentown, Tukwila, WA 98178, United States of America",,,Permanent,,,,,,,,
43f27671f8494d01_124000030901,124000030901,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,43f27671f8494d01,PICTOU,-62.696575,45.681744,0,CA,NS,,America/Halifax,,Beeches Road,Pictou,B0K 1H0,000030901,124000030901,000030901,PM2.5,Permanent,0901,Active,NS1,Canada-Nova Scotia1,CA,-4,,,00,003,,"School Of Fisheries, Beeches Road, Pictou, NS B0K 1H0, Canada",,,Permanent,,,,,,,,
4419097d8357a40b_840060650012,840060650012,,,,PM2.5,UG/M3,AirNow,https://www.airnowapi.org/aq/data/,,,,4419097d8357a40b,Banning - South Hathaway Street,-116.858419,33.920758,671.97,US,CA,Riverside,America/Los_Angeles,1629,Barbour Street,Banning,92220,060650012,840060650012,060650012,PM2.5,Permanent,0012,Active,CA3,South Coast AQMD,R9,-8,40140," Riverside-San Bernardino-Ontario, CA ",06,065,,"1629 Barbour Street, Banning, CA 92220, United States of America",,,Permanent,,,,,,,,
